timestamp,index,axis,value
2025-09-24T12:56:05.111149,36,Axis #7,8.343753279314024
2025-09-24T12:56:05.111154,37,Axis #1,-3.688424218181417
2025-09-24T12:56:05.111159,37,Axis #3,-4.041794514189165
2025-09-24T12:56:05.111165,38,Axis #1,-1.0185062839984922
2025-09-24T12:56:05.111170,38,Axis #2,-0.1805659387696945
2025-09-24T12:56:05.111176,39,Axis #2,-3.628062927849731
2025-09-24T12:56:05.111181,39,Axis #7,-1.5276457389166311
2025-09-24T12:56:05.111187,40,Axis #3,-7.329701242812098
2025-09-24T12:56:05.111192,41,Axis #2,-20.950490207048052
2025-09-24T12:56:05.111198,41,Axis #7,-1.7508350213479251
2025-09-24T12:56:05.111204,42,Axis #3,-3.942462585221568
2025-09-24T12:56:05.111209,42,Axis #6,-2.947998134779271
2025-09-24T12:56:05.111215,44,Axis #2,-2.2160825494488385
2025-09-24T12:56:05.111220,46,Axis #2,-7.675489092409791
2025-09-24T12:56:05.111226,46,Axis #7,-0.18086653726760193
2025-09-24T12:56:05.111232,47,Axis #1,-1.2101686750453067
2025-09-24T12:56:05.111237,47,Axis #7,-4.4397337326942505
2025-09-24T12:56:05.111243,48,Axis #6,-1.9160358295873858
2025-09-24T12:56:05.111249,49,Axis #7,-2.9439937640201728
2025-09-24T12:56:05.111255,50,Axis #4,-6.668699155498767
2025-09-24T12:56:05.111263,50,Axis #5,-0.47356366622358914
2025-09-24T12:56:05.111269,50,Axis #6,-0.8033819445959738
2025-09-24T12:56:05.111275,51,Axis #4,-1.731119603849765
2025-09-24T12:56:05.111281,51,Axis #7,-6.380195474986072
2025-09-24T12:56:05.111287,52,Axis #1,-0.24600332679845494
2025-09-24T12:56:05.111293,52,Axis #7,10.064886102010915
2025-09-24T12:56:05.111299,53,Axis #6,-2.4935352125335517
2025-09-24T12:56:05.111304,53,Axis #7,-0.5076124006126794
2025-09-24T12:56:05.111310,56,Axis #7,-0.7039679764790421
2025-09-24T12:56:05.111315,57,Axis #2,-5.479485832945317
2025-09-24T12:56:05.111322,57,Axis #6,-1.0873280613906853
2025-09-24T12:56:05.111328,58,Axis #4,-3.176555978813924
2025-09-24T12:56:05.111333,59,Axis #2,-11.566599879290763
2025-09-24T12:56:05.111339,59,Axis #3,-5.432712447323137
2025-09-24T12:56:05.111345,59,Axis #7,-2.1419023045535535
2025-09-24T12:56:05.111350,59,Axis #8,6.169497052738788
2025-09-24T12:56:05.111356,60,Axis #8,6.650346686796513
2025-09-24T12:56:05.111361,61,Axis #2,-0.778248397808035
2025-09-24T12:56:05.111367,61,Axis #7,-1.9095659859099103
2025-09-24T12:56:05.111372,61,Axis #8,7.836092944878458
2025-09-24T12:56:05.111377,62,Axis #1,-1.6725479519962065
2025-09-24T12:56:05.111383,62,Axis #4,-2.3746511768042944
2025-09-24T12:56:05.111388,62,Axis #8,8.497572740810597
2025-09-24T12:56:05.111393,64,Axis #5,-3.3721556168539792
2025-09-24T12:56:05.111399,64,Axis #6,-0.27911986787310816
2025-09-24T12:56:05.111404,65,Axis #2,-12.24618329840299
2025-09-24T12:56:05.111410,66,Axis #1,-0.27152305228462525
2025-09-24T12:56:05.111415,66,Axis #2,-5.781497322699435
2025-09-24T12:56:05.111420,67,Axis #3,-3.187378392479787
2025-09-24T12:56:05.111426,67,Axis #5,-0.8619404523699785
2025-09-24T12:56:05.111432,68,Axis #1,-1.1411152602223722
2025-09-24T12:56:05.111438,68,Axis #2,-3.1853782596552698
2025-09-24T12:56:05.111443,68,Axis #3,-2.2554451541590144
2025-09-24T12:56:05.111449,68,Axis #6,-0.8580354987919199
2025-09-24T12:56:05.111454,69,Axis #3,-5.197097478111781
2025-09-24T12:56:05.111460,69,Axis #7,8.27903652498384
2025-09-24T12:56:05.111465,70,Axis #3,-1.6725224464596362
2025-09-24T12:56:05.111470,70,Axis #4,-1.7194844608277946
2025-09-24T12:56:05.111475,71,Axis #3,-4.149036898927516
2025-09-24T12:56:05.111481,71,Axis #7,-0.995345949288855
2025-09-24T12:56:05.111486,74,Axis #3,-4.502042131930219
2025-09-24T12:56:05.111492,74,Axis #5,-1.118756955982248
2025-09-24T12:56:05.111594,75,Axis #7,-1.64802166122807
2025-09-24T12:56:05.111606,76,Axis #6,-2.850025300365339
2025-09-24T12:56:05.111612,77,Axis #6,-2.165454976341299
2025-09-24T12:56:05.111617,78,Axis #1,-1.0260053885245244
2025-09-24T12:56:05.111623,78,Axis #5,-3.2789113042126474
2025-09-24T12:56:05.111628,79,Axis #1,-0.07331448775498872
2025-09-24T12:56:05.111634,79,Axis #2,-5.017949885661055
2025-09-24T12:56:05.111640,79,Axis #7,-0.4416372131140447
2025-09-24T12:56:05.486959,0,Axis #2,-1.138113485869476
2025-09-24T12:56:05.486986,0,Axis #3,-5.299906868963262
2025-09-24T12:56:05.486994,0,Axis #7,8.172381029097682
2025-09-24T12:56:05.487001,1,Axis #4,-0.2998579251770357
2025-09-24T12:56:05.487007,2,Axis #1,-0.443522970988087
2025-09-24T12:56:05.487014,2,Axis #3,-5.101099329056016
2025-09-24T12:56:05.487019,2,Axis #4,-2.5232850371526787
2025-09-24T12:56:05.487025,2,Axis #5,-0.0889312585867823
2025-09-24T12:56:05.487031,2,Axis #7,-2.165129720710047
2025-09-24T12:56:05.487037,3,Axis #4,-1.0406240325177198
2025-09-24T12:56:05.487043,4,Axis #3,-0.011827919965646139
2025-09-24T12:56:05.487049,4,Axis #5,-2.0206111997149896
2025-09-24T12:56:05.487055,5,Axis #5,-1.9236484780167449
2025-09-24T12:56:05.487060,5,Axis #7,-0.011447312617989702
2025-09-24T12:56:05.487066,6,Axis #2,-4.301585521457266
2025-09-24T12:56:05.487072,6,Axis #5,-3.585303770875034
2025-09-24T12:56:05.487078,6,Axis #6,-0.11026140389816241
2025-09-24T12:56:05.487083,6,Axis #7,-1.163058900515764
2025-09-24T12:56:05.487089,7,Axis #7,-1.7048966613525685
2025-09-24T12:56:05.487094,8,Axis #1,-0.155917871378092
2025-09-24T12:56:05.487100,8,Axis #4,-2.7213528073530724
2025-09-24T12:56:05.487105,8,Axis #7,-2.4020382066749497
2025-09-24T12:56:05.487111,9,Axis #7,-0.5131973962490717
2025-09-24T12:56:05.487116,10,Axis #5,-0.352132405198478
2025-09-24T12:56:05.487122,10,Axis #7,-1.6608434902015543
2025-09-24T12:56:05.487128,11,Axis #1,-1.1656141560853421
2025-09-24T12:56:05.487134,11,Axis #5,-0.320078010169186
2025-09-24T12:56:05.487139,12,Axis #7,-3.5404999007640576
2025-09-24T12:56:05.487145,13,Axis #1,-7.727340338947792
2025-09-24T12:56:05.487151,13,Axis #2,-4.954485890385307
2025-09-24T12:56:05.487157,14,Axis #2,-19.76760654900907
2025-09-24T12:56:05.487162,14,Axis #6,-0.7087082618391833
2025-09-24T12:56:05.487168,15,Axis #1,-2.7995873612536983
2025-09-24T12:56:05.487174,15,Axis #3,-6.062601529299041
2025-09-24T12:56:05.487180,15,Axis #6,-0.37139939363139174
2025-09-24T12:56:05.487186,15,Axis #7,-2.0695445037520055
2025-09-24T12:56:05.487192,16,Axis #2,-3.914766927918256
2025-09-24T12:56:05.487198,17,Axis #4,-0.03697131148309474
2025-09-24T12:56:05.487204,17,Axis #6,-6.449715747303873
2025-09-24T12:56:05.487209,17,Axis #7,-1.9822892561737349
2025-09-24T12:56:05.487215,17,Axis #8,12.833591726571061
2025-09-24T12:56:05.487221,18,Axis #7,-2.355303162502764
2025-09-24T12:56:05.487227,19,Axis #2,-0.34185881386131367
2025-09-24T12:56:05.487233,19,Axis #3,-7.987875655463469
2025-09-24T12:56:05.487238,19,Axis #6,-0.4232509689917463
2025-09-24T12:56:05.487244,20,Axis #1,-2.2482740981046248
2025-09-24T12:56:05.487250,20,Axis #2,-15.781451269548619
2025-09-24T12:56:05.487255,20,Axis #6,-0.47827341270456314
2025-09-24T12:56:05.487261,22,Axis #1,-0.5511659424858006
2025-09-24T12:56:05.487267,22,Axis #7,-3.1792168325589585
2025-09-24T12:56:05.487272,23,Axis #4,-0.8578594922331049
2025-09-24T12:56:05.487278,23,Axis #5,-3.4850734418009
2025-09-24T12:56:05.487284,24,Axis #2,-7.022294773394387
2025-09-24T12:56:05.487290,24,Axis #3,-3.139173731592879
2025-09-24T12:56:05.487295,24,Axis #6,-1.4603131920785501
2025-09-24T12:56:05.487302,25,Axis #2,-7.5577453404217
2025-09-24T12:56:05.487307,26,Axis #3,-0.8508259333003387
2025-09-24T12:56:05.487312,26,Axis #6,-0.39534541881213814
2025-09-24T12:56:05.487318,27,Axis #6,-0.12902870091895924
2025-09-24T12:56:05.487324,28,Axis #3,-4.574106192975133
2025-09-24T12:56:05.487330,28,Axis #4,-0.38045092571888306
2025-09-24T12:56:05.487336,28,Axis #6,-0.6967913301817443
2025-09-24T12:56:05.487341,29,Axis #2,-4.005688222785055
2025-09-24T12:56:05.487347,29,Axis #6,-1.2915818512261414
2025-09-24T12:56:05.487353,30,Axis #3,-3.664204716851981
2025-09-24T12:56:05.487359,30,Axis #4,-3.6096981023042685
2025-09-24T12:56:05.487364,31,Axis #3,-3.901383575111314
2025-09-24T12:56:05.487370,31,Axis #5,-0.25385053886065645
2025-09-24T12:56:05.487375,32,Axis #2,-9.69375351697215
2025-09-24T12:56:05.487381,32,Axis #5,-0.36413437840281304
2025-09-24T12:56:05.487387,33,Axis #2,-3.664258963564162
2025-09-24T12:56:05.487393,33,Axis #5,-2.0565319353784246
2025-09-24T12:56:05.487399,33,Axis #7,-3.262895609074727
2025-09-24T12:56:05.487404,34,Axis #3,-9.993301664168639
2025-09-24T12:56:05.487410,34,Axis #6,-4.354550645428024
2025-09-24T12:56:05.487416,35,Axis #1,-2.761548090379088
2025-09-24T12:56:05.487422,35,Axis #3,-6.773072421276808
2025-09-24T12:56:05.487428,36,Axis #3,-9.519551103526888
2025-09-24T12:56:05.487434,36,Axis #6,-3.306081392347815
2025-09-24T12:56:05.487439,36,Axis #7,8.343753279314024
2025-09-24T12:56:05.487444,37,Axis #1,-3.688424218181417
2025-09-24T12:56:05.487449,37,Axis #3,-4.041794514189165
2025-09-24T12:56:05.487454,38,Axis #1,-1.0185062839984922
2025-09-24T12:56:05.487459,38,Axis #2,-0.1805659387696945
2025-09-24T12:56:05.487465,39,Axis #2,-3.628062927849731
2025-09-24T12:56:05.487470,39,Axis #7,-1.5276457389166311
2025-09-24T12:56:05.487475,40,Axis #3,-7.329701242812098
2025-09-24T12:56:05.487481,41,Axis #2,-20.950490207048052
2025-09-24T12:56:05.487486,41,Axis #7,-1.7508350213479251
2025-09-24T12:56:05.487491,42,Axis #3,-3.942462585221568
2025-09-24T12:56:05.487496,42,Axis #6,-2.947998134779271
2025-09-24T12:56:05.487501,44,Axis #2,-2.2160825494488385
2025-09-24T12:56:05.487506,46,Axis #2,-7.675489092409791
2025-09-24T12:56:05.487513,46,Axis #7,-0.18086653726760193
2025-09-24T12:56:05.487518,47,Axis #1,-1.2101686750453067
2025-09-24T12:56:05.487523,47,Axis #7,-4.4397337326942505
2025-09-24T12:56:05.487529,48,Axis #6,-1.9160358295873858
2025-09-24T12:56:05.487534,49,Axis #7,-2.9439937640201728
2025-09-24T12:56:05.487540,50,Axis #4,-6.668699155498767
2025-09-24T12:56:05.487545,50,Axis #5,-0.47356366622358914
2025-09-24T12:56:05.487550,50,Axis #6,-0.8033819445959738
2025-09-24T12:56:05.487556,51,Axis #4,-1.731119603849765
2025-09-24T12:56:05.487561,51,Axis #7,-6.380195474986072
2025-09-24T12:56:05.487566,52,Axis #1,-0.24600332679845494
2025-09-24T12:56:05.487571,52,Axis #7,10.064886102010915
2025-09-24T12:56:05.487577,53,Axis #6,-2.4935352125335517
2025-09-24T12:56:05.487582,53,Axis #7,-0.5076124006126794
2025-09-24T12:56:05.487587,56,Axis #7,-0.7039679764790421
2025-09-24T12:56:05.487592,57,Axis #2,-5.479485832945317
2025-09-24T12:56:05.487598,57,Axis #6,-1.0873280613906853
2025-09-24T12:56:05.487604,58,Axis #4,-3.176555978813924
2025-09-24T12:56:05.487609,59,Axis #2,-11.566599879290763
2025-09-24T12:56:05.487614,59,Axis #3,-5.432712447323137
2025-09-24T12:56:05.487619,59,Axis #7,-2.1419023045535535
2025-09-24T12:56:05.487624,59,Axis #8,6.169497052738788
2025-09-24T12:56:05.487629,60,Axis #8,6.650346686796513
2025-09-24T12:56:05.487635,61,Axis #2,-0.778248397808035
2025-09-24T12:56:05.487640,61,Axis #7,-1.9095659859099103
2025-09-24T12:56:05.487645,61,Axis #8,7.836092944878458
2025-09-24T12:56:05.487650,62,Axis #1,-1.6725479519962065
2025-09-24T12:56:05.487656,62,Axis #4,-2.3746511768042944
2025-09-24T12:56:05.487661,62,Axis #8,8.497572740810597
2025-09-24T12:56:05.487667,64,Axis #5,-3.3721556168539792
2025-09-24T12:56:05.487673,64,Axis #6,-0.27911986787310816
2025-09-24T12:56:05.487678,65,Axis #2,-12.24618329840299
2025-09-24T12:56:05.487684,66,Axis #1,-0.27152305228462525
2025-09-24T12:56:05.487689,66,Axis #2,-5.781497322699435
2025-09-24T12:56:05.487695,67,Axis #3,-3.187378392479787
2025-09-24T12:56:05.487702,67,Axis #5,-0.8619404523699785
2025-09-24T12:56:05.487709,68,Axis #1,-1.1411152602223722
2025-09-24T12:56:05.487715,68,Axis #2,-3.1853782596552698
2025-09-24T12:56:05.487721,68,Axis #3,-2.2554451541590144
2025-09-24T12:56:05.487727,68,Axis #6,-0.8580354987919199
2025-09-24T12:56:05.487732,69,Axis #3,-5.197097478111781
2025-09-24T12:56:05.487738,69,Axis #7,8.27903652498384
2025-09-24T12:56:05.487745,70,Axis #3,-1.6725224464596362
2025-09-24T12:56:05.487752,70,Axis #4,-1.7194844608277946
2025-09-24T12:56:05.487758,71,Axis #3,-4.149036898927516
2025-09-24T12:56:05.487764,71,Axis #7,-0.995345949288855
2025-09-24T12:56:05.487770,74,Axis #3,-4.502042131930219
2025-09-24T12:56:05.487776,74,Axis #5,-1.118756955982248
2025-09-24T12:56:05.487980,75,Axis #7,-1.64802166122807
2025-09-24T12:56:05.487997,76,Axis #6,-2.850025300365339
2025-09-24T12:56:05.488003,77,Axis #6,-2.165454976341299
2025-09-24T12:56:05.488009,78,Axis #1,-1.0260053885245244
2025-09-24T12:56:05.488017,78,Axis #5,-3.2789113042126474
2025-09-24T12:56:05.488024,79,Axis #1,-0.07331448775498872
2025-09-24T12:56:05.488030,79,Axis #2,-5.017949885661055
2025-09-24T12:56:05.488035,79,Axis #7,-0.4416372131140447
2025-09-24T12:56:05.488041,80,Axis #2,-2.513263397681513
2025-09-24T12:56:05.858403,0,Axis #2,-1.138113485869476
2025-09-24T12:56:05.858465,0,Axis #3,-5.299906868963262
2025-09-24T12:56:05.858478,0,Axis #7,8.172381029097682
2025-09-24T12:56:05.858488,1,Axis #4,-0.2998579251770357
2025-09-24T12:56:05.858498,2,Axis #1,-0.443522970988087
2025-09-24T12:56:05.858508,2,Axis #3,-5.101099329056016
2025-09-24T12:56:05.858517,2,Axis #4,-2.5232850371526787
2025-09-24T12:56:05.858527,2,Axis #5,-0.0889312585867823
2025-09-24T12:56:05.858536,2,Axis #7,-2.165129720710047
2025-09-24T12:56:05.858546,3,Axis #4,-1.0406240325177198
2025-09-24T12:56:05.858555,4,Axis #3,-0.011827919965646139
2025-09-24T12:56:05.858565,4,Axis #5,-2.0206111997149896
2025-09-24T12:56:05.858574,5,Axis #5,-1.9236484780167449
2025-09-24T12:56:05.858583,5,Axis #7,-0.011447312617989702
2025-09-24T12:56:05.858592,6,Axis #2,-4.301585521457266
2025-09-24T12:56:05.858601,6,Axis #5,-3.585303770875034
2025-09-24T12:56:05.858611,6,Axis #6,-0.11026140389816241
2025-09-24T12:56:05.858620,6,Axis #7,-1.163058900515764
2025-09-24T12:56:05.858628,7,Axis #7,-1.7048966613525685
2025-09-24T12:56:05.858637,8,Axis #1,-0.155917871378092
2025-09-24T12:56:05.858646,8,Axis #4,-2.7213528073530724
2025-09-24T12:56:05.858655,8,Axis #7,-2.4020382066749497
2025-09-24T12:56:05.858681,9,Axis #7,-0.5131973962490717
2025-09-24T12:56:05.858692,10,Axis #5,-0.352132405198478
2025-09-24T12:56:05.858701,10,Axis #7,-1.6608434902015543
2025-09-24T12:56:05.858712,11,Axis #1,-1.1656141560853421
2025-09-24T12:56:05.858722,11,Axis #5,-0.320078010169186
2025-09-24T12:56:05.858731,12,Axis #7,-3.5404999007640576
2025-09-24T12:56:05.858740,13,Axis #1,-7.727340338947792
2025-09-24T12:56:05.858749,13,Axis #2,-4.954485890385307
2025-09-24T12:56:05.858758,14,Axis #2,-19.76760654900907
2025-09-24T12:56:05.858768,14,Axis #6,-0.7087082618391833
2025-09-24T12:56:05.858777,15,Axis #1,-2.7995873612536983
2025-09-24T12:56:05.858786,15,Axis #3,-6.062601529299041
2025-09-24T12:56:05.858795,15,Axis #6,-0.37139939363139174
2025-09-24T12:56:05.858804,15,Axis #7,-2.0695445037520055
2025-09-24T12:56:05.858813,16,Axis #2,-3.914766927918256
2025-09-24T12:56:05.858822,17,Axis #4,-0.03697131148309474
2025-09-24T12:56:05.858832,17,Axis #6,-6.449715747303873
2025-09-24T12:56:05.858841,17,Axis #7,-1.9822892561737349
2025-09-24T12:56:05.858850,17,Axis #8,12.833591726571061
2025-09-24T12:56:05.858859,18,Axis #7,-2.355303162502764
2025-09-24T12:56:05.858869,19,Axis #2,-0.34185881386131367
2025-09-24T12:56:05.858879,19,Axis #3,-7.987875655463469
2025-09-24T12:56:05.858888,19,Axis #6,-0.4232509689917463
2025-09-24T12:56:05.858913,20,Axis #1,-2.2482740981046248
2025-09-24T12:56:05.858922,20,Axis #2,-15.781451269548619
2025-09-24T12:56:05.858931,20,Axis #6,-0.47827341270456314
2025-09-24T12:56:05.858940,22,Axis #1,-0.5511659424858006
2025-09-24T12:56:05.858948,22,Axis #7,-3.1792168325589585
2025-09-24T12:56:05.858957,23,Axis #4,-0.8578594922331049
2025-09-24T12:56:05.858966,23,Axis #5,-3.4850734418009
2025-09-24T12:56:05.858994,24,Axis #2,-7.022294773394387
2025-09-24T12:56:05.859003,24,Axis #3,-3.139173731592879
2025-09-24T12:56:05.859012,24,Axis #6,-1.4603131920785501
2025-09-24T12:56:05.859020,25,Axis #2,-7.5577453404217
2025-09-24T12:56:05.859029,26,Axis #3,-0.8508259333003387
2025-09-24T12:56:05.859038,26,Axis #6,-0.39534541881213814
2025-09-24T12:56:05.859046,27,Axis #6,-0.12902870091895924
2025-09-24T12:56:05.859055,28,Axis #3,-4.574106192975133
2025-09-24T12:56:05.859064,28,Axis #4,-0.38045092571888306
2025-09-24T12:56:05.859073,28,Axis #6,-0.6967913301817443
2025-09-24T12:56:05.859082,29,Axis #2,-4.005688222785055
2025-09-24T12:56:05.859090,29,Axis #6,-1.2915818512261414
2025-09-24T12:56:05.859099,30,Axis #3,-3.664204716851981
2025-09-24T12:56:05.859110,30,Axis #4,-3.6096981023042685
2025-09-24T12:56:05.859141,31,Axis #3,-3.901383575111314
2025-09-24T12:56:05.859149,31,Axis #5,-0.25385053886065645
2025-09-24T12:56:05.859159,32,Axis #2,-9.69375351697215
2025-09-24T12:56:05.859168,32,Axis #5,-0.36413437840281304
2025-09-24T12:56:05.859177,33,Axis #2,-3.664258963564162
2025-09-24T12:56:05.859186,33,Axis #5,-2.0565319353784246
2025-09-24T12:56:05.859212,33,Axis #7,-3.262895609074727
2025-09-24T12:56:05.859221,34,Axis #3,-9.993301664168639
2025-09-24T12:56:05.859251,34,Axis #6,-4.354550645428024
2025-09-24T12:56:05.859260,35,Axis #1,-2.761548090379088
2025-09-24T12:56:05.859270,35,Axis #3,-6.773072421276808
2025-09-24T12:56:05.859283,36,Axis #3,-9.519551103526888
2025-09-24T12:56:05.859292,36,Axis #6,-3.306081392347815
2025-09-24T12:56:05.859302,36,Axis #7,8.343753279314024
2025-09-24T12:56:05.859311,37,Axis #1,-3.688424218181417
2025-09-24T12:56:05.859321,37,Axis #3,-4.041794514189165
2025-09-24T12:56:05.859331,38,Axis #1,-1.0185062839984922
2025-09-24T12:56:05.859341,38,Axis #2,-0.1805659387696945
2025-09-24T12:56:05.859350,39,Axis #2,-3.628062927849731
2025-09-24T12:56:05.859360,39,Axis #7,-1.5276457389166311
2025-09-24T12:56:05.859369,40,Axis #3,-7.329701242812098
2025-09-24T12:56:05.859379,41,Axis #2,-20.950490207048052
2025-09-24T12:56:05.859389,41,Axis #7,-1.7508350213479251
2025-09-24T12:56:05.859398,42,Axis #3,-3.942462585221568
2025-09-24T12:56:05.859423,42,Axis #6,-2.947998134779271
2025-09-24T12:56:05.859433,44,Axis #2,-2.2160825494488385
2025-09-24T12:56:05.859443,46,Axis #2,-7.675489092409791
2025-09-24T12:56:05.859454,46,Axis #7,-0.18086653726760193
2025-09-24T12:56:05.859464,47,Axis #1,-1.2101686750453067
2025-09-24T12:56:05.859473,47,Axis #7,-4.4397337326942505
2025-09-24T12:56:05.859490,48,Axis #6,-1.9160358295873858
2025-09-24T12:56:05.859504,49,Axis #7,-2.9439937640201728
2025-09-24T12:56:05.859511,50,Axis #4,-6.668699155498767
2025-09-24T12:56:05.859545,50,Axis #5,-0.47356366622358914
2025-09-24T12:56:05.859550,50,Axis #6,-0.8033819445959738
2025-09-24T12:56:05.859556,51,Axis #4,-1.731119603849765
2025-09-24T12:56:05.859575,51,Axis #7,-6.380195474986072
2025-09-24T12:56:05.859582,52,Axis #1,-0.24600332679845494
2025-09-24T12:56:05.859588,52,Axis #7,10.064886102010915
2025-09-24T12:56:05.859594,53,Axis #6,-2.4935352125335517
2025-09-24T12:56:05.859599,53,Axis #7,-0.5076124006126794
2025-09-24T12:56:05.859605,56,Axis #7,-0.7039679764790421
2025-09-24T12:56:05.859610,57,Axis #2,-5.479485832945317
2025-09-24T12:56:05.859618,57,Axis #6,-1.0873280613906853
2025-09-24T12:56:05.859625,58,Axis #4,-3.176555978813924
2025-09-24T12:56:05.859630,59,Axis #2,-11.566599879290763
2025-09-24T12:56:05.859637,59,Axis #3,-5.432712447323137
2025-09-24T12:56:05.859642,59,Axis #7,-2.1419023045535535
2025-09-24T12:56:05.859648,59,Axis #8,6.169497052738788
2025-09-24T12:56:05.859671,60,Axis #8,6.650346686796513
2025-09-24T12:56:05.859676,61,Axis #2,-0.778248397808035
2025-09-24T12:56:05.859681,61,Axis #7,-1.9095659859099103
2025-09-24T12:56:05.859687,61,Axis #8,7.836092944878458
2025-09-24T12:56:05.859692,62,Axis #1,-1.6725479519962065
2025-09-24T12:56:05.859697,62,Axis #4,-2.3746511768042944
2025-09-24T12:56:05.859703,62,Axis #8,8.497572740810597
2025-09-24T12:56:05.859708,64,Axis #5,-3.3721556168539792
2025-09-24T12:56:05.859714,64,Axis #6,-0.27911986787310816
2025-09-24T12:56:05.859720,65,Axis #2,-12.24618329840299
2025-09-24T12:56:05.859725,66,Axis #1,-0.27152305228462525
2025-09-24T12:56:05.859731,66,Axis #2,-5.781497322699435
2025-09-24T12:56:05.859736,67,Axis #3,-3.187378392479787
2025-09-24T12:56:05.859742,67,Axis #5,-0.8619404523699785
2025-09-24T12:56:05.859748,68,Axis #1,-1.1411152602223722
2025-09-24T12:56:05.859753,68,Axis #2,-3.1853782596552698
2025-09-24T12:56:05.859759,68,Axis #3,-2.2554451541590144
2025-09-24T12:56:05.859786,68,Axis #6,-0.8580354987919199
2025-09-24T12:56:05.859792,69,Axis #3,-5.197097478111781
2025-09-24T12:56:05.859797,69,Axis #7,8.27903652498384
2025-09-24T12:56:05.859802,70,Axis #3,-1.6725224464596362
2025-09-24T12:56:05.859808,70,Axis #4,-1.7194844608277946
2025-09-24T12:56:05.859813,71,Axis #3,-4.149036898927516
2025-09-24T12:56:05.859837,71,Axis #7,-0.995345949288855
2025-09-24T12:56:05.859842,74,Axis #3,-4.502042131930219
2025-09-24T12:56:05.859848,74,Axis #5,-1.118756955982248
2025-09-24T12:56:05.860075,75,Axis #7,-1.64802166122807
2025-09-24T12:56:05.860098,76,Axis #6,-2.850025300365339
2025-09-24T12:56:05.860106,77,Axis #6,-2.165454976341299
2025-09-24T12:56:05.860112,78,Axis #1,-1.0260053885245244
2025-09-24T12:56:05.860118,78,Axis #5,-3.2789113042126474
2025-09-24T12:56:05.860123,79,Axis #1,-0.07331448775498872
2025-09-24T12:56:05.860130,79,Axis #2,-5.017949885661055
2025-09-24T12:56:05.860135,79,Axis #7,-0.4416372131140447
2025-09-24T12:56:05.860141,80,Axis #2,-2.513263397681513
2025-09-24T12:56:05.860146,81,Axis #2,-10.19438734463822
2025-09-24T12:56:05.860153,81,Axis #7,-1.1562241570830656
2025-09-24T12:56:06.508114,0,Axis #2,-1.138113485869476
2025-09-24T12:56:06.508144,0,Axis #3,-5.299906868963262
2025-09-24T12:56:06.508152,0,Axis #7,8.172381029097682
2025-09-24T12:56:06.508159,1,Axis #4,-0.2998579251770357
2025-09-24T12:56:06.508166,2,Axis #1,-0.443522970988087
2025-09-24T12:56:06.508172,2,Axis #3,-5.101099329056016
2025-09-24T12:56:06.508178,2,Axis #4,-2.5232850371526787
2025-09-24T12:56:06.508184,2,Axis #5,-0.0889312585867823
2025-09-24T12:56:06.508189,2,Axis #7,-2.165129720710047
2025-09-24T12:56:06.508195,3,Axis #4,-1.0406240325177198
2025-09-24T12:56:06.508201,4,Axis #3,-0.011827919965646139
2025-09-24T12:56:06.508207,4,Axis #5,-2.0206111997149896
2025-09-24T12:56:06.508213,5,Axis #5,-1.9236484780167449
2025-09-24T12:56:06.508218,5,Axis #7,-0.011447312617989702
2025-09-24T12:56:06.508224,6,Axis #2,-4.301585521457266
2025-09-24T12:56:06.508229,6,Axis #5,-3.585303770875034
2025-09-24T12:56:06.508235,6,Axis #6,-0.11026140389816241
2025-09-24T12:56:06.508241,6,Axis #7,-1.163058900515764
2025-09-24T12:56:06.508247,7,Axis #7,-1.7048966613525685
2025-09-24T12:56:06.508252,8,Axis #1,-0.155917871378092
2025-09-24T12:56:06.508258,8,Axis #4,-2.7213528073530724
2025-09-24T12:56:06.508264,8,Axis #7,-2.4020382066749497
2025-09-24T12:56:06.508269,9,Axis #7,-0.5131973962490717
2025-09-24T12:56:06.508275,10,Axis #5,-0.352132405198478
2025-09-24T12:56:06.508281,10,Axis #7,-1.6608434902015543
2025-09-24T12:56:06.508287,11,Axis #1,-1.1656141560853421
2025-09-24T12:56:06.508292,11,Axis #5,-0.320078010169186
2025-09-24T12:56:06.508298,12,Axis #7,-3.5404999007640576
2025-09-24T12:56:06.508304,13,Axis #1,-7.727340338947792
2025-09-24T12:56:06.508309,13,Axis #2,-4.954485890385307
2025-09-24T12:56:06.508315,14,Axis #2,-19.76760654900907
2025-09-24T12:56:06.508321,14,Axis #6,-0.7087082618391833
2025-09-24T12:56:06.508326,15,Axis #1,-2.7995873612536983
2025-09-24T12:56:06.508333,15,Axis #3,-6.062601529299041
2025-09-24T12:56:06.508339,15,Axis #6,-0.37139939363139174
2025-09-24T12:56:06.508344,15,Axis #7,-2.0695445037520055
2025-09-24T12:56:06.508350,16,Axis #2,-3.914766927918256
2025-09-24T12:56:06.508356,17,Axis #4,-0.03697131148309474
2025-09-24T12:56:06.508361,17,Axis #6,-6.449715747303873
2025-09-24T12:56:06.508386,17,Axis #7,-1.9822892561737349
2025-09-24T12:56:06.508393,17,Axis #8,12.833591726571061
2025-09-24T12:56:06.508400,18,Axis #7,-2.355303162502764
2025-09-24T12:56:06.508405,19,Axis #2,-0.34185881386131367
2025-09-24T12:56:06.508411,19,Axis #3,-7.987875655463469
2025-09-24T12:56:06.508417,19,Axis #6,-0.4232509689917463
2025-09-24T12:56:06.508422,20,Axis #1,-2.2482740981046248
